"","Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","SaleType","SaleCondition","saleprice"
"1058",2518,20,4,70,16561,2,2,3,1,5,2,6,3,3,1,3,5,5,1996,1996,2,1,11,13,3,0,4,5,3,3,4,4,1,549,6,0,548,1097,1,1,2,4,1097,0,0,1097,1,0,1,1,3,1,4,6,7,0,3,2,1996,3,1,242,4,5,3,306,0,0,0,0,0,0,7,2007,9,5,140005.125112435
"1059",2519,60,4,47,10820,2,2,4,1,2,1,6,3,3,1,5,7,5,1999,1999,2,1,11,13,3,0,3,5,3,3,4,2,3,342,6,0,646,988,1,1,2,4,988,885,0,1873,0,0,2,1,3,1,3,7,7,1,5,2,1999,2,2,597,4,5,3,202,123,0,0,0,0,0,3,2007,9,5,228770.259493937
"1060",2520,60,4,43,12352,2,2,4,1,2,1,6,3,3,1,5,7,5,1998,1999,2,1,11,13,2,290,3,5,3,3,4,4,3,638,6,0,215,853,1,1,2,4,853,900,0,1753,1,0,2,1,3,1,4,7,7,1,2,2,1998,2,2,534,4,5,3,0,74,0,0,0,0,0,3,2007,9,5,213603.891972489
"1061",2521,60,4,68,9543,2,1,4,1,5,1,6,3,3,1,5,7,5,2001,2001,2,1,11,13,3,0,3,5,3,3,4,4,6,0,6,0,845,845,1,1,2,4,845,845,0,1690,0,0,2,1,3,1,3,7,7,0,3,2,2001,2,2,517,4,5,3,0,103,0,0,0,0,0,2,2007,9,5,205131.394212384
"1062",2522,60,4,60,8826,2,4,4,1,5,1,6,3,3,1,5,7,5,2000,2000,2,1,11,13,2,144,3,5,3,3,4,4,3,841,6,0,144,985,1,1,2,4,985,857,0,1842,1,0,2,1,3,1,3,7,7,1,5,2,2000,1,2,486,4,5,3,193,96,0,0,0,0,0,7,2007,9,5,225465.080696445
"1063",2523,20,4,97,11800,2,1,1,1,5,1,6,3,3,1,3,5,5,1974,1974,2,1,7,7,3,0,4,5,2,3,4,1,2,663,6,0,201,864,1,5,2,4,894,0,0,894,0,0,1,0,3,1,4,5,7,0,3,2,1974,3,2,440,4,5,3,0,0,0,0,0,0,0,8,2007,9,4,141486.292830198
"1064",2524,80,4,59,8660,2,1,4,1,5,1,6,3,3,1,7,5,5,1976,1976,2,1,11,13,2,113,4,3,2,3,4,1,3,502,6,0,513,1015,1,5,2,4,1025,0,0,1025,0,0,2,0,3,1,4,6,7,1,2,6,1979,3,2,370,4,5,3,127,0,0,0,0,0,0,7,2007,9,5,137320.764423899
"1065",2525,80,4,72,9720,2,4,4,1,5,1,6,3,3,1,7,5,7,1977,1977,2,1,9,13,2,51,4,5,2,4,4,1,1,755,6,0,240,995,1,5,2,4,1009,0,0,1009,0,0,2,0,3,1,4,6,7,1,2,6,1977,3,2,576,4,5,3,0,0,0,0,0,0,0,6,2007,9,5,140282.527106373
"1066",2526,20,4,45,8982,2,1,4,1,2,1,6,3,3,1,3,5,5,1977,1977,2,1,6,6,3,0,4,5,2,3,4,1,1,539,6,0,501,1040,1,5,2,4,1040,0,0,1040,0,0,1,1,3,1,4,5,7,0,3,6,1977,3,2,748,4,5,3,0,0,0,0,0,0,0,1,2007,9,5,149889.298152202
"1067",2527,20,4,39,16300,2,1,4,1,2,1,6,3,3,1,3,5,4,1977,1977,2,1,7,7,3,0,4,5,2,3,4,1,5,60,2,417,399,876,1,5,2,4,907,0,0,907,1,0,1,0,3,1,4,5,7,0,3,2,1977,2,1,308,4,5,3,0,0,0,0,0,0,0,1,2007,9,5,123312.82074741
"1068",2528,20,4,75,9675,2,4,4,1,1,1,6,3,3,1,3,5,6,1975,1975,4,1,7,7,3,0,4,5,2,4,4,4,2,330,5,432,102,864,1,5,2,4,879,0,0,879,0,0,1,0,3,1,4,5,7,0,3,2,1975,3,2,440,4,5,3,0,80,0,0,0,0,0,9,2007,2,5,121449.389490933
"1069",2529,20,4,60,7200,2,4,4,1,5,1,6,3,3,1,3,5,5,1972,2000,2,1,11,13,3,0,4,5,2,4,4,4,1,671,6,0,193,864,1,3,2,4,864,0,0,864,1,0,1,0,3,1,1,5,7,0,3,6,1977,1,2,576,2,1,3,155,0,0,0,0,0,0,9,2007,9,5,145156.650413826
"1070",2530,20,4,60,7200,2,4,4,1,5,1,6,3,3,1,3,4,8,1972,2006,2,1,9,10,3,0,4,3,2,4,4,4,5,385,6,0,0,385,1,3,2,4,875,0,0,875,0,0,1,0,3,1,3,5,7,0,3,6,1975,3,2,728,4,5,3,352,0,0,0,0,0,0,10,2007,9,5,127044.044236329
"1071",2531,20,4,60,11354,2,4,4,1,5,1,6,3,3,1,3,7,5,2000,2000,2,1,11,13,3,0,3,5,3,4,4,2,3,1412,6,0,261,1673,1,1,2,4,1673,0,0,1673,1,0,2,0,3,1,3,7,7,1,5,2,2000,2,2,583,4,5,3,306,113,0,0,116,0,0,1,2007,9,5,243652.771667949
"1072",2532,60,4,70,8749,2,4,4,1,5,1,6,3,3,1,5,7,5,2003,2003,2,1,11,13,3,0,3,5,3,3,4,4,3,654,6,0,325,979,1,1,2,4,992,940,0,1932,1,0,2,1,3,1,3,7,7,1,3,2,2003,2,2,610,4,5,3,0,120,0,0,0,0,0,6,2007,9,5,228574.791011974
"1073",2533,60,4,65,8158,2,4,4,1,5,1,6,3,3,1,5,7,5,2002,2002,2,1,11,13,2,214,3,5,3,3,4,4,6,0,6,0,860,860,1,1,2,4,860,869,0,1729,0,0,2,1,3,1,3,7,7,0,3,2,2002,1,2,542,4,5,3,386,63,0,0,0,0,0,8,2007,9,5,208299.329215733
"1074",2534,20,4,73,11927,2,4,4,1,5,1,6,3,3,1,3,8,5,1994,1995,4,1,7,7,2,519,3,5,3,3,4,2,2,408,3,465,683,1556,1,1,2,4,1592,0,0,1592,0,0,2,0,3,1,3,7,7,1,5,2,1994,1,2,484,4,5,3,120,35,0,0,0,0,0,6,2007,9,5,248045.787319976
"1075",2535,60,4,60,12728,2,4,4,1,5,1,6,3,3,1,5,8,5,2001,2001,2,1,11,13,2,256,3,5,3,3,4,3,3,1198,6,0,333,1531,1,1,2,4,1531,908,0,2439,1,0,2,1,4,1,3,7,7,1,5,2,2001,1,2,560,4,5,3,184,121,0,0,0,0,0,1,2007,9,5,287443.339807129
"1076",2536,60,4,60,15295,2,3,4,1,1,1,6,3,3,1,5,7,5,1996,2002,2,1,11,13,2,254,3,5,3,3,4,3,3,762,6,0,98,860,1,1,2,4,1212,780,0,1992,1,0,2,1,3,1,3,7,4,2,5,2,1996,2,2,608,4,5,3,225,32,0,0,0,0,0,6,2007,9,5,232723.604329884
"1077",2537,20,4,73,17227,2,2,4,1,2,2,6,3,3,1,3,8,5,1999,2000,2,1,11,13,2,158,3,5,3,3,4,2,3,915,6,0,426,1341,1,1,2,4,1341,0,0,1341,1,0,1,1,1,1,3,5,7,1,5,2,1999,2,2,482,4,5,3,240,84,0,0,0,0,0,1,2007,9,5,234127.372261998
"1078",2538,60,4,70,8145,2,1,4,1,5,1,6,3,3,1,5,7,5,2007,2007,2,1,11,13,3,0,3,5,3,3,4,4,6,0,6,0,738,738,1,1,2,4,738,738,0,1476,0,0,2,1,3,1,3,7,7,0,3,2,2007,2,2,552,4,5,3,0,35,0,0,0,0,0,6,2007,7,6,196302.131015122
"1079",2539,20,4,65,8769,2,4,4,1,3,1,6,3,3,1,3,7,5,2005,2005,2,1,11,13,3,0,3,5,3,3,4,1,3,709,6,0,460,1169,1,1,2,4,1190,0,0,1190,1,0,2,0,2,1,3,5,7,0,3,2,2005,2,2,578,4,5,3,100,41,0,0,0,0,0,10,2007,9,5,210908.235766366
"1080",2540,20,4,64,8334,2,4,4,1,5,1,6,3,3,1,3,6,5,2006,2007,2,1,11,13,3,0,3,5,3,3,4,4,6,0,6,0,1330,1330,1,1,2,4,1330,0,0,1330,0,0,2,0,3,1,3,6,7,1,3,2,2006,1,2,437,4,5,3,0,23,0,0,0,0,0,7,2007,7,6,187207.808341773
"1081",2541,60,4,64,8333,2,4,4,1,5,1,6,3,3,1,5,7,5,2006,2006,2,1,11,13,3,0,3,5,3,3,4,4,6,0,6,0,738,738,1,3,2,4,738,753,0,1491,0,0,2,1,3,1,3,7,7,1,3,2,2006,2,2,484,4,5,3,100,30,0,0,0,0,0,5,2007,9,5,194573.954160153
"1082",2542,60,4,64,9045,2,1,4,1,5,1,6,3,3,1,5,5,5,2005,2005,2,1,11,13,3,0,3,5,3,3,4,3,6,0,6,0,768,768,1,1,2,4,768,768,0,1536,0,0,2,1,3,1,3,6,7,0,3,2,2005,1,2,400,4,5,3,0,40,0,0,0,0,0,6,2007,9,5,176892.023894249
"1083",2543,85,4,75,9825,2,4,3,1,5,1,8,3,3,1,6,5,5,1967,1967,2,1,7,7,2,162,4,5,2,3,4,2,1,936,6,0,0,936,1,3,2,4,936,0,0,936,1,0,1,0,2,1,4,4,7,1,2,2,1967,3,1,384,4,5,3,405,0,0,0,0,0,450,8,2007,9,1,114017.853207839
"1084",2544,20,4,67,8308,2,4,4,1,5,1,8,3,3,1,3,4,6,1963,1963,2,1,11,13,4,20,4,3,2,4,4,4,2,132,4,841,115,1088,1,5,2,4,1088,0,0,1088,0,0,1,0,2,1,4,4,7,0,3,6,2002,3,2,520,4,5,2,0,0,0,0,0,0,0,6,2007,1,5,120511.338655129
"1085",2545,50,4,74,16287,2,4,4,1,5,1,8,3,3,1,1,5,6,1925,1950,2,1,11,13,3,0,4,3,2,4,4,4,1,130,2,105,666,901,1,5,2,4,901,450,0,1351,1,0,1,0,3,1,4,7,7,1,3,6,1975,3,2,576,4,5,1,0,0,43,0,100,0,0,7,2007,9,5,135536.23974836
"1086",2546,20,4,80,8240,2,4,4,1,5,1,8,3,3,1,3,6,6,1960,1960,4,1,7,7,4,198,4,5,2,4,4,4,6,0,6,0,1179,1179,1,3,2,4,1179,0,0,1179,0,0,1,0,2,1,4,5,4,0,3,2,1960,1,2,622,4,5,2,0,0,0,0,0,0,0,6,2007,9,5,142034.040383479
"1087",2547,80,4,65,6285,2,4,4,1,5,1,8,3,3,1,7,6,6,1976,1976,2,1,7,10,3,0,4,2,2,4,4,1,3,504,6,0,456,960,1,5,2,4,1044,0,0,1044,1,0,1,0,3,1,4,7,7,1,2,6,1976,3,2,528,4,2,3,228,0,0,0,0,0,0,4,2007,9,5,146798.792449763
"1088",2548,90,4,60,9555,2,1,4,1,2,1,8,3,3,3,5,5,6,1979,1979,2,1,9,10,3,0,4,5,4,4,4,4,3,0,6,0,0,0,1,5,2,4,1100,1133,0,2233,0,0,2,1,5,2,4,11,7,0,3,2,1979,1,2,579,4,3,3,0,0,0,0,0,0,0,2,2007,9,5,166870.847346966
"1089",2549,60,4,60,7023,2,4,4,1,5,1,8,3,3,1,5,5,5,2005,2006,2,1,11,13,3,0,4,5,3,3,2,4,3,611,6,0,123,734,1,3,2,4,734,674,0,1408,1,0,2,1,3,1,4,6,7,0,3,4,2005,1,2,489,4,5,3,0,85,0,0,0,0,0,5,2007,9,5,155401.47086221
"1090",2550,20,4,128,39290,2,1,1,1,5,1,8,3,3,1,3,10,5,2008,2009,4,1,6,6,4,1224,1,5,3,1,4,2,3,4010,6,0,1085,5095,1,1,2,4,5095,0,0,5095,1,1,2,1,2,1,1,15,7,2,3,2,2008,1,3,1154,4,5,3,546,484,0,0,0,0,17000,10,2007,7,6,650300.490351164
"1091",2551,180,5,35,3675,2,4,4,1,5,1,8,3,3,5,6,6,5,2005,2005,2,1,11,13,4,76,4,5,3,3,4,2,3,467,6,0,80,547,1,1,2,4,1072,0,0,1072,1,0,1,0,2,1,3,5,7,0,3,3,2005,1,2,525,4,5,3,0,44,0,0,0,0,0,5,2007,9,5,153892.58333615
"1092",2552,20,4,64,6400,2,4,4,1,5,1,8,3,3,1,3,5,7,1959,2000,2,1,13,15,3,0,4,5,2,4,4,1,5,77,1,831,52,960,1,1,2,4,960,0,0,960,1,0,1,0,2,1,2,4,7,0,3,6,1959,3,1,392,4,5,3,144,0,35,0,0,0,0,12,2007,9,5,141265.203383157
"1093",2553,90,4,74,6882,2,4,4,1,1,1,8,3,3,3,3,4,3,1955,1955,2,1,1,10,1,128,4,5,3,4,4,4,3,0,6,0,0,0,1,5,1,4,1152,0,0,1152,0,0,2,0,2,2,2,6,7,0,3,2,2005,3,0,0,4,5,1,0,0,0,0,0,0,0,9,2007,9,5,68211.4125052247
"1094",2554,90,4,52,8741,2,4,4,1,5,1,8,3,3,3,3,5,6,1946,1950,2,1,9,10,3,0,4,5,2,4,4,4,6,0,6,0,1195,1195,1,5,1,4,1195,0,0,1195,0,0,2,0,4,2,4,8,7,0,3,2,2005,3,0,0,4,5,1,118,0,0,0,0,0,0,7,2007,9,1,75639.318217062
"1095",2555,40,4,62,10042,2,4,1,1,1,1,8,3,3,1,1,6,8,1920,1995,2,1,12,14,3,0,4,5,1,4,4,4,4,144,1,278,238,660,1,5,2,4,740,125,0,865,1,0,1,0,2,1,4,4,7,1,3,6,1920,3,1,216,4,5,3,0,0,84,0,0,0,0,8,2007,9,5,113032.769714596
"1096",2556,20,4,60,8172,2,4,4,1,5,1,8,3,3,1,3,4,5,1955,1955,2,1,8,9,3,0,4,5,2,4,4,4,2,544,6,0,224,768,1,5,2,4,768,0,0,768,0,0,1,0,2,1,4,4,7,1,2,6,1959,3,1,355,4,5,3,0,0,196,0,0,0,0,7,2007,9,5,84946.5574220171
"1097",2557,20,4,60,8172,2,4,2,1,5,1,8,3,3,1,3,4,5,1955,1955,2,1,13,10,3,0,4,5,2,4,4,4,1,682,6,0,182,864,1,5,2,4,864,0,0,864,1,0,1,0,3,1,4,5,7,0,3,6,1996,3,2,528,4,5,1,196,0,0,0,0,0,0,10,2007,1,4,100613.13998424
"1098",2558,90,4,60,10890,2,4,4,1,5,1,23,3,3,3,5,5,6,1923,1950,4,1,12,10,3,0,4,5,3,4,4,3,5,371,6,0,925,1296,3,2,1,1,1296,1296,0,2592,2,0,2,0,6,2,4,12,4,0,3,2,2005,3,0,0,4,5,3,0,742,240,0,0,0,1512,1,2007,9,2,145440.800742883
"1099",2559,30,4,54,7223,2,4,4,1,5,1,7,3,3,1,3,5,5,1926,1950,4,1,10,10,3,0,4,5,3,4,4,3,2,319,6,0,971,1290,1,5,2,4,1422,0,0,1422,0,0,1,0,3,1,4,6,7,0,3,6,1973,3,1,352,4,5,3,0,0,64,0,0,0,0,4,2007,9,5,127480.476691476
"1100",2560,50,4,51,6821,2,4,2,1,5,1,7,3,3,1,1,6,7,1921,2005,2,1,12,14,3,0,4,5,1,4,4,4,2,113,6,0,538,651,1,3,2,4,759,539,0,1298,0,0,2,0,2,1,4,8,7,1,3,6,1994,3,1,240,4,5,2,216,0,168,0,0,0,0,8,2007,9,5,126944.683279482
"1101",2561,70,4,63,4000,2,4,4,1,5,1,7,3,3,1,5,7,8,1930,1995,2,1,12,14,3,0,4,5,1,3,4,4,3,246,6,0,285,531,1,5,2,4,567,531,0,1098,1,0,1,0,2,1,4,5,7,1,3,6,1930,3,1,216,4,5,3,0,0,0,0,0,0,0,6,2007,9,5,141066.429399296
"1102",2562,70,4,53,6720,2,4,4,1,5,1,7,3,3,1,5,6,7,1921,1950,2,1,11,13,3,0,4,5,1,4,4,4,6,0,6,0,585,585,1,5,1,4,851,585,0,1436,0,0,1,0,3,1,4,7,7,1,3,6,1992,3,1,228,4,5,3,184,0,0,0,0,0,0,4,2007,6,5,129947.538069604
"1103",2563,70,4,53,7155,2,4,4,1,5,1,7,3,3,1,5,6,8,1926,1991,2,1,12,14,3,0,4,5,1,4,4,4,6,0,6,0,686,686,1,5,2,4,686,775,0,1461,0,0,1,0,3,1,4,6,7,1,3,6,1926,3,1,225,4,5,1,0,0,116,0,0,0,0,7,2007,9,5,136536.618212569
"1104",2564,70,4,60,7230,2,4,4,1,5,1,7,3,3,1,4,7,7,1927,1992,2,1,11,13,3,0,4,5,1,4,4,4,6,0,6,0,851,851,1,3,2,4,867,851,0,1718,0,0,2,1,4,1,3,8,7,1,5,6,1927,3,2,264,4,5,3,291,0,60,0,153,0,0,10,2007,9,5,186131.152241739
"1105",2565,20,4,126,13108,2,2,2,1,5,1,7,3,3,1,3,5,5,1951,1951,2,1,12,14,3,0,4,5,2,4,4,4,3,0,6,0,0,0,1,2,2,4,1226,0,0,1226,0,0,1,1,2,1,4,7,3,1,3,2,1951,1,2,400,4,5,3,174,24,120,0,228,0,0,6,2007,9,5,126536.904169882
"1106",2566,50,4,110,7810,2,1,2,1,5,1,7,3,3,1,1,4,6,1930,2003,2,1,1,6,3,0,4,3,1,4,2,4,3,189,6,0,741,930,1,1,2,4,1230,525,0,1755,0,0,2,0,4,1,3,7,7,1,5,6,1930,3,1,231,1,5,3,0,40,0,0,0,0,0,11,2007,9,5,137458.264994917
"1107",2567,190,4,79,6221,2,1,4,1,5,1,7,3,3,2,1,5,5,1941,1950,2,1,11,13,3,0,4,5,2,4,1,4,4,533,6,0,195,728,1,1,2,4,760,595,0,1355,0,0,2,0,3,1,4,5,7,0,3,6,1966,3,2,528,4,5,3,0,0,0,0,144,0,0,10,2007,9,5,114771.14820852
"1108",2568,20,4,60,25485,2,1,4,1,2,1,7,3,3,1,3,6,4,1960,1960,2,1,12,9,2,423,4,2,2,4,2,3,4,540,5,1020,0,1560,1,5,2,4,1560,0,0,1560,0,0,1,1,3,1,4,6,7,3,5,2,1960,2,2,580,4,5,3,0,75,584,0,0,0,0,5,2007,9,5,183205.985254191
"1109",2569,20,4,60,21579,2,1,4,1,2,1,7,3,3,1,3,6,6,1968,1968,4,1,7,4,3,0,4,5,3,3,4,4,2,813,6,0,675,1488,1,1,2,4,1488,0,0,1488,0,1,2,0,3,1,4,7,7,2,3,2,1968,2,2,552,4,5,3,0,0,216,0,0,0,0,9,2007,6,5,190691.800153468
"1110",2570,160,5,24,1782,2,4,4,1,5,1,2,3,3,4,5,6,6,1980,1980,2,1,8,9,3,0,4,3,2,3,4,4,3,330,6,0,186,516,1,3,2,4,529,516,0,1045,0,0,1,0,2,1,4,5,7,1,5,6,1980,3,2,462,4,5,3,180,0,0,0,0,0,0,12,2007,9,5,123939.95587265
"1111",2571,20,4,60,17871,2,2,4,1,5,1,7,3,3,1,3,4,5,1995,1996,2,1,11,13,3,0,4,5,3,3,4,4,6,0,6,0,1680,1680,1,3,2,4,1680,0,0,1680,0,0,2,0,4,1,3,7,7,0,3,2,1996,3,2,628,4,5,3,152,0,0,0,0,0,0,6,2007,9,5,173910.204312923
"1112",2572,120,5,35,3907,2,1,1,1,5,2,2,3,3,5,3,8,5,1988,1988,2,1,7,7,3,0,4,5,2,3,4,2,3,577,6,0,427,1004,1,3,2,4,1020,0,0,1020,1,0,1,0,1,1,4,4,7,0,3,2,1988,3,2,509,4,5,3,135,0,0,0,0,0,0,3,2007,9,5,166225.756299128
"1113",2573,20,4,60,20693,2,1,1,1,1,1,7,3,3,1,3,7,5,1971,1971,2,1,9,10,2,652,4,5,2,3,4,4,5,434,6,0,1262,1696,1,1,2,4,1696,0,0,1696,0,0,2,0,3,1,4,7,7,2,5,2,1971,1,2,625,4,5,3,0,146,0,0,0,0,0,2,2007,9,5,218992.134576647
"1114",2574,20,4,70,18044,2,1,2,1,2,1,7,3,3,1,3,8,5,1986,1986,2,1,13,10,3,0,3,5,2,3,4,4,6,0,6,0,279,279,1,3,2,4,2726,0,0,2726,0,0,2,1,2,1,3,6,7,1,3,2,1986,1,2,691,2,3,3,216,64,169,0,0,228,0,8,2007,9,5,292347.969362027
"1115",2575,50,5,50,7000,2,4,4,1,1,1,10,3,3,1,1,6,7,1940,1950,2,1,12,14,3,0,4,5,1,4,4,4,1,375,6,0,345,720,1,3,2,1,720,495,0,1215,0,0,1,0,3,1,3,6,7,0,3,6,1965,1,2,720,4,5,3,0,0,30,0,0,0,0,5,2007,9,5,150047.403360298
"1116",2576,50,5,50,7288,2,4,4,1,5,1,10,1,3,1,1,5,7,1925,2003,2,1,11,13,3,0,3,3,1,4,3,4,6,0,6,0,936,936,1,1,2,4,936,665,0,1601,0,0,2,0,3,1,4,6,7,0,3,2,2005,3,0,0,4,5,1,0,0,0,176,0,0,0,9,2007,9,5,130936.287122455
"1117",2577,70,5,50,9060,2,4,4,1,5,1,10,3,3,1,5,5,6,1923,1999,2,1,12,10,3,0,4,5,1,3,4,4,1,548,6,0,311,859,1,1,2,4,942,886,0,1828,0,0,2,0,3,1,3,6,7,0,3,6,2005,3,0,0,4,5,3,174,0,212,0,0,0,0,3,2007,9,3,146530.207548246
"1118",2578,30,5,46,3672,2,4,4,1,5,1,10,1,3,1,3,5,7,1922,1950,2,1,10,12,3,0,4,5,1,4,4,4,6,0,6,0,816,816,1,1,2,4,816,0,0,816,0,0,1,0,2,1,4,5,7,0,3,6,1922,3,1,100,1,2,1,0,0,96,0,0,0,0,9,2007,9,5,90311.3290628111
"1119",2579,50,5,64,11067,2,4,4,1,1,1,10,3,3,1,1,2,4,1939,1950,2,1,8,9,3,0,4,5,1,4,4,4,3,0,6,0,0,0,1,1,2,4,640,0,205,845,0,0,1,0,1,1,4,4,2,0,3,6,1950,3,1,256,4,2,1,48,0,0,0,0,0,0,3,2007,9,5,15168.1916318337
"1120",2580,190,1,75,8250,2,4,4,1,5,1,10,2,3,2,5,5,6,1895,2006,2,1,11,13,3,0,4,3,2,4,4,4,6,0,6,0,957,957,1,2,1,4,1034,957,0,1991,0,0,2,0,4,2,4,9,7,0,3,2,2005,3,0,0,4,5,1,0,0,133,0,0,0,0,6,2007,9,5,97135.2206453227
"1121",2581,20,1,65,6565,2,4,4,1,1,1,10,3,3,1,3,4,6,1957,1980,2,1,8,9,3,0,4,5,2,4,4,4,3,967,6,0,106,1073,1,3,2,1,1073,0,0,1073,1,0,1,0,3,1,4,6,7,0,3,6,1985,3,2,720,4,5,3,0,444,0,0,0,0,0,8,2007,9,1,114936.079967235
"1122",2582,30,1,60,6060,2,4,4,1,5,1,10,3,3,1,3,5,9,1930,2007,4,1,8,9,3,0,3,5,1,4,4,4,1,737,6,0,100,837,1,1,2,4,1001,0,0,1001,0,0,1,0,2,1,3,5,7,0,3,6,1930,3,1,216,4,4,1,154,0,42,86,0,0,0,11,2007,9,5,144489.945626512
"1123",2583,120,5,59,5568,2,1,2,1,5,2,7,3,3,5,3,8,5,2006,2007,4,1,6,6,4,473,3,5,3,3,4,2,3,1573,6,0,0,1573,1,3,2,4,1625,0,0,1625,1,1,2,0,2,1,3,5,7,1,3,2,2006,1,2,495,4,5,3,123,0,0,0,153,0,0,10,2007,7,6,270355.49866199
"1124",2584,85,4,60,12150,2,1,1,1,2,1,12,3,3,1,6,6,6,1979,1979,2,1,7,15,3,0,4,5,2,3,4,1,3,1001,6,0,0,1001,1,5,2,4,1299,0,0,1299,1,0,2,0,2,1,3,5,7,1,4,4,1979,2,2,486,4,5,3,84,0,222,0,0,0,0,1,2007,9,5,190405.038538353
"1125",2585,20,4,80,10000,2,4,4,1,5,1,12,3,3,1,3,5,5,2002,2002,2,1,11,13,2,166,3,5,3,3,4,4,3,585,6,0,856,1441,1,1,2,4,1392,0,0,1392,0,0,2,0,3,1,3,6,7,1,3,2,2002,1,3,650,4,5,3,168,49,0,0,0,0,0,12,2007,9,5,195443.740444123
"1126",2586,20,4,44,12864,2,1,4,1,2,1,12,3,3,1,3,7,5,2002,2002,2,1,11,13,3,0,3,5,3,3,4,4,3,1392,6,0,17,1409,1,1,2,4,1409,0,0,1409,1,0,1,1,1,1,3,4,7,1,3,2,2002,2,2,576,4,5,3,0,144,0,0,145,0,0,7,2007,9,5,231908.068726836
"1127",2587,20,4,60,9928,2,1,4,1,2,1,12,3,3,1,3,7,5,1991,1992,2,1,7,7,3,0,4,5,3,3,4,4,3,1239,6,0,215,1454,1,5,2,4,1478,0,0,1478,1,0,2,0,3,1,4,6,7,1,5,2,1991,3,2,506,4,5,3,114,22,0,0,0,0,0,5,2007,9,5,202749.263576811
"1128",2588,80,4,60,8750,2,1,4,1,5,1,12,3,3,1,7,7,6,1975,1975,2,1,9,10,4,50,4,5,2,4,4,1,5,224,3,530,98,852,1,5,2,4,918,0,0,918,0,1,1,0,3,0,4,4,7,0,3,2,1975,3,1,360,4,5,3,192,84,0,0,0,0,0,3,2007,9,5,155669.424153021
"1129",2589,85,4,82,8410,2,1,4,1,1,1,12,3,3,1,6,6,6,1974,1974,2,1,9,10,3,0,4,5,2,3,4,1,1,924,6,0,46,970,1,5,2,4,1026,0,0,1026,1,0,1,0,2,1,4,5,7,1,4,2,1974,3,2,528,4,5,3,193,0,0,0,0,0,0,4,2007,9,5,160991.121759589
"1130",2590,120,4,46,4054,2,1,4,1,5,1,24,3,3,5,3,7,6,1987,1987,2,1,11,13,2,352,3,5,1,3,4,1,3,949,6,0,552,1501,1,1,2,4,1501,0,0,1501,1,0,2,0,2,1,3,5,7,2,5,2,1987,1,2,512,4,5,3,240,0,0,0,0,0,0,10,2007,9,5,221395.076673486
"1131",2591,20,4,149,19958,2,4,4,1,5,1,24,3,3,1,3,6,8,1958,1995,4,1,7,7,2,1224,4,3,2,4,4,4,6,0,6,0,585,585,1,3,2,4,2279,0,0,2279,0,0,2,1,4,1,3,7,7,1,3,2,1958,2,2,461,4,5,3,274,0,0,0,138,0,0,7,2007,9,5,271103.774925907
"1132",2592,20,4,67,8368,2,1,2,1,5,1,24,3,3,1,3,7,5,2006,2007,2,1,11,13,3,0,3,5,3,3,4,4,6,0,6,0,1689,1689,1,1,2,4,1689,0,0,1689,0,0,2,0,3,1,3,7,7,0,3,2,2007,1,2,433,4,5,3,100,39,0,0,0,0,0,4,2007,7,6,220667.268256543
"1133",2593,20,4,68,8298,2,1,2,1,5,1,24,3,3,1,3,8,5,2006,2007,4,1,11,13,3,0,3,5,3,3,4,1,3,583,6,0,963,1546,1,1,2,4,1564,0,0,1564,0,0,2,0,2,1,1,6,7,1,3,2,2207,2,2,502,4,5,3,132,0,0,0,0,0,0,9,2007,7,6,263499.370412688
"1134",2594,20,4,42,10331,2,4,4,1,2,1,24,3,3,1,3,7,7,1985,1985,2,1,9,10,3,0,4,5,2,3,4,4,1,215,2,80,970,1265,1,3,2,4,1240,0,0,1240,0,1,2,0,3,1,3,6,7,0,3,2,1985,3,2,528,4,5,3,232,0,0,0,0,0,0,7,2007,9,5,191310.793679973
"1135",2595,20,4,60,6718,2,1,4,1,5,1,24,3,3,1,3,8,5,2001,2001,2,1,11,13,2,86,3,5,3,1,4,3,3,250,6,0,1017,1267,1,1,2,4,1312,0,0,1312,0,0,2,0,2,1,3,5,7,0,3,2,2001,3,2,471,4,5,3,256,28,0,0,0,0,0,1,2007,9,5,229644.148012256
